I Still Know What You Did Last Summer;['Horror', 'Mystery', 'Thriller'];['Trey Callaway'];I_Still_Know_What_You_Did_Last_Summer;./data/scraping/texts/I_Still_Know_What_You_Did_Last_Summer.txt
I'll Do Anything;['Comedy', 'Drama'];['James L. Brooks'];I'll_Do_Anything;./data/scraping/texts/I'll_Do_Anything.txt
I, Robot;['Action', 'Sci-Fi', 'Thriller'];['Hillary Seitz'];I;./data/scraping/texts/I.txt
Ice Storm, The;['Drama'];['James Schamus'];Ice_Storm;./data/scraping/texts/Ice_Storm.txt
Ides of March, The;['Drama'];['George Clooney', 'Grant Heslov', 'Beau Willimon'];Ides_of_March;./data/scraping/texts/Ides_of_March.txt
Imaginarium of Doctor Parnassus, The;['Adventure', 'Fantasy', 'Mystery'];['Terry McKeown', 'Charles Gilliam'];Imaginarium_of_Doctor_Parnassus;./data/scraping/texts/Imaginarium_of_Doctor_Parnassus.txt
In the Bedroom;['Crime', 'Drama'];['Robert Festinger', 'Todd Field'];In_the_Bedroom;./data/scraping/texts/In_the_Bedroom.txt
In the Loop;['Comedy'];['Jesse Armstrong', 'Simon Blackwell', 'Armando Iannucci', 'Tony Roche'];In_the_Loop;./data/scraping/texts/In_the_Loop.txt
Inception;['Action', 'Adventure', 'Mystery'];['Christopher Nolan'];Inception;./data/scraping/texts/Inception.txt
Incredibles, The;['Animation', 'Family', 'Adventure', 'Action', 'Comedy', 'Sci-Fi'];['Brad Bird'];Incredibles;./data/scraping/texts/Incredibles.txt
Independence Day;['Action', 'Sci-Fi'];['Dean Devlin', 'Roland Emmerich'];Independence_Day;./data/scraping/texts/Independence_Day.txt
Indiana Jones and the Last Crusade;['Action', 'Adventure'];['George Lucas', 'Philip Kaufman', 'Menno Meyjes', 'Jeffrey Boam'];Indiana_Jones_and_the_Last_Crusade;./data/scraping/texts/Indiana_Jones_and_the_Last_Crusade.txt
Indiana Jones and the Raiders of the Lost Ark;['Action', 'Adventure'];['George Lucas', 'Philip Kaufman', 'Lawrence Kasda'];Indiana_Jones_and_the_Raiders_of_the_Lost_Ark;./data/scraping/texts/Indiana_Jones_and_the_Raiders_of_the_Lost_Ark.txt
Indiana Jones and the Temple of Doom;['Action', 'Adventure'];['George Lucas', 'Willard Huyck', 'Gloria Katz'];Indiana_Jones_and_the_Temple_of_Doom;./data/scraping/texts/Indiana_Jones_and_the_Temple_of_Doom.txt
Indiana Jones IV;['Action', 'Adventure'];['Christopher Columbus'];Indiana_Jones_IV;./data/scraping/texts/Indiana_Jones_IV.txt
Informant, The;['Comedy', 'Drama', 'Thriller'];['Scott Z. Burns', 'Kurt Eichenwald'];Informant;./data/scraping/texts/Informant.txt
Inglourious Basterds;['Action', 'Adventure', 'War'];['Quentin Tarantino'];Inglourious_Basterds;./data/scraping/texts/Inglourious_Basterds.txt
Insider, The;['Drama', 'Thriller'];['Eric Roth', 'Michael Mann'];Insider;./data/scraping/texts/Insider.txt
Insidious;['Horror', 'Thriller'];['Leigh Whannell'];Insidious;./data/scraping/texts/Insidious.txt
Insomnia;['Crime', 'Drama', 'Thriller'];['Hilary Seitz'];Insomnia;./data/scraping/texts/Insomnia.txt
Interstellar;['Adventure', 'Drama', 'Sci-Fi'];['Jonathan Nolan'];Interstellar;./data/scraping/texts/Interstellar.txt
Interview with the Vampire;['Drama', 'Horror'];['Anne Rice', 'Neil Jordan'];Interview_with_the_Vampire;./data/scraping/texts/Interview_with_the_Vampire.txt
Into the Wild;['Adventure', 'Drama'];['Sean Penn', 'Jon Krakauer'];Into_the_Wild;./data/scraping/texts/Into_the_Wild.txt
Into the Woods;['Adventure', 'Comedy', 'Drama'];['James Lapine', 'Stephen Sondheim'];Into_the_Woods;./data/scraping/texts/Into_the_Woods.txt
Intolerable Cruelty;['Comedy', 'Romance', 'Crime'];['Matthew Stone', 'John Romano', 'Robert Ramsey', 'Ethan Coen', 'Joel Coen'];Intolerable_Cruelty;./data/scraping/texts/Intolerable_Cruelty.txt
Inventing the Abbotts;['Drama', 'Romance'];['Ken Hixon'];Inventing_the_Abbotts;./data/scraping/texts/Inventing_the_Abbotts.txt
Invention of Lying, The;['Comedy'];['Ricky Gervais', 'Matthew Robinson'];Invention_of_Lying;./data/scraping/texts/Invention_of_Lying.txt
Invictus;['Drama'];['Anthony Peckham'];Invictus;./data/scraping/texts/Invictus.txt
Iron Lady, The;['Drama'];['Abi Morgan'];Iron_Lady;./data/scraping/texts/Iron_Lady.txt
Island, The;['Action', 'Drama', 'Sci-Fi', 'Thriller'];['Caspian Tredwell-Owen'];Island;./data/scraping/texts/Island.txt
It;['Drama', 'Horror', 'Thriller'];['Chase Palmer', 'Cary Fukunaga'];It;./data/scraping/texts/It.txt
It Happened One Night;['Romance', 'Comedy'];['Samuel Hopkins Adams', 'Robert Riskin'];It_Happened_One_Night;./data/scraping/texts/It_Happened_One_Night.txt
It Happened One Night;['Romance', 'Comedy'];['Samuel Hopkins Adams', 'Robert Riskin'];It_Happened_One_Night;./data/scraping/texts/It_Happened_One_Night.txt
It's a Wonderful Life;['Drama', 'Family', 'Fantasy', 'Romance'];['Frank Capra', 'Frances Goodrich', 'Albert Hackett', 'Jo Swerling'];It's_a_Wonderful_Life;./data/scraping/texts/It's_a_Wonderful_Life.txt
It's Complicated;['Comedy', 'Romance'];['Nancy Meyers'];It's_Complicated;./data/scraping/texts/It's_Complicated.txt
Italian Job, The;['Adventure', 'Action', 'Crime', 'Thriller'];['Donna Powers', 'Wayne Powers', 'Troy Kennedy-Martin'];Italian_Job;./data/scraping/texts/Italian_Job.txt
Jacket, The;['Thriller', 'Drama', 'Fantasy'];['Marc Rocco', 'Tom Bleecker', 'Massy Tadjedin'];Jacket;./data/scraping/texts/Jacket.txt
Jackie Brown;['Comedy', 'Crime'];['Quentin Tarantino'];Jackie_Brown;./data/scraping/texts/Jackie_Brown.txt
Jacob's Ladder;['Drama', 'Thriller'];['Bruce Joel Rubin'];Jacob's_Ladder;./data/scraping/texts/Jacob's_Ladder.txt
Jane Eyre;['Drama', 'Romance'];['Moira Buffini'];Jane_Eyre;./data/scraping/texts/Jane_Eyre.txt
Jason X;['Action', 'Horror', 'Sci-Fi', 'Thriller'];['Todd Farmer'];Jason_X;./data/scraping/texts/Jason_X.txt
Jaws;['Adventure', 'Horror', 'Thriller'];['Peter Benchley', 'Carl Gottlieb'];Jaws;./data/scraping/texts/Jaws.txt
Jaws 2;['Horror', 'Thriller', 'Adventure'];['Carl Gottlieb', 'Howard Sackler'];Jaws_2;./data/scraping/texts/Jaws_2.txt
Jay and Silent Bob Strike Back;['Adventure', 'Comedy'];['Kevin Smith'];Jay_and_Silent_Bob_Strike_Back;./data/scraping/texts/Jay_and_Silent_Bob_Strike_Back.txt
Jennifer Eight;['Thriller', 'Mystery'];['Bruce Robinson'];Jennifer_Eight;./data/scraping/texts/Jennifer_Eight.txt
Jennifer's Body;['Comedy', 'Horror', 'Thriller'];['Diablo Cody'];Jennifer's_Body;./data/scraping/texts/Jennifer's_Body.txt
Jerry Maguire;['Comedy', 'Drama', 'Romance'];['Cameron Crowe'];Jerry_Maguire;./data/scraping/texts/Jerry_Maguire.txt
Jeux Interdits;['Drama', 'War'];['Jean Aurenche', 'Pierre Bost', 'François Boyer', 'René Clément'];Jeux_Interdits;./data/scraping/texts/Jeux_Interdits.txt
JFK;['Crime', 'Drama', 'Mystery', 'Thriller'];['Jim Marrs', 'Jim Garrison', 'Oliver Stone', 'Zachary Sklar'];JFK;./data/scraping/texts/JFK.txt
Jimmy and Judy;['Action'];['Randall Rubin', 'Jon Schroder'];Jimmy_and_Judy;./data/scraping/texts/Jimmy_and_Judy.txt
John Q;['Crime', 'Drama', 'Thriller'];['James Kearns'];John_Q;./data/scraping/texts/John_Q.txt
John Wick;['Action', 'Crime', 'Thriller'];['Derek Kolstad'];John_Wick;./data/scraping/texts/John_Wick.txt
Joker;['Crime', 'Drama', 'Thriller'];['Todd Phillips', 'Scott Silver'];Joker;./data/scraping/texts/Joker.txt
Judge Dredd;['Action', 'Crime', 'Sci-Fi'];['Steven E. de Souza'];Judge_Dredd;./data/scraping/texts/Judge_Dredd.txt
Juno;['Comedy', 'Drama', 'Romance'];['Diablo Cody'];Juno;./data/scraping/texts/Juno.txt
Jurassic Park;['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller'];['David Koepp'];Jurassic_Park;./data/scraping/texts/Jurassic_Park.txt
Jurassic Park III;['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller'];['Peter Buchman', 'Alexander Payne', 'John August', 'Jim Taylor'];Jurassic_Park_III;./data/scraping/texts/Jurassic_Park_III.txt
Jurassic Park: The Lost World;['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller'];['David Koepp'];Jurassic_Park:_The_Lost_World;./data/scraping/texts/Jurassic_Park:_The_Lost_World.txt
Kafka;['Drama'];['Lem Dobbs'];Kafka;./data/scraping/texts/Kafka.txt
Kalifornia;['Crime', 'Thriller'];['Tim Metcalfe'];Kalifornia;./data/scraping/texts/Kalifornia.txt
Kate & Leopold;['Romance', 'Fantasy', 'Comedy'];['James Mangold', 'Steven Rogers'];Kate_&_Leopold;./data/scraping/texts/Kate_&_Leopold.txt
Kids;['Drama'];['Larry Clark', 'Harmony Korine'];Kids;./data/scraping/texts/Kids.txt
Kids Are All Right, The;['Comedy', 'Drama'];['Lisa Cholodenko', 'Stuart Blumberg'];Kids_Are_All_Right;./data/scraping/texts/Kids_Are_All_Right.txt
Kill Bill Volume 1 & 2;['Action', 'Comedy', 'Crime', 'Drama', 'Thriller'];['Quentin Tarantino'];Kill_Bill_Volume_1_&_2;./data/scraping/texts/Kill_Bill_Volume_1_&_2.txt
Kill Your Darlings;['Drama', 'Romance'];['John Krokidas', 'Austin Bunn'];Kill_Your_Darlings;./data/scraping/texts/Kill_Your_Darlings.txt
Killing Zoe;['Crime', 'Drama', 'Thriller'];['Roger Avary'];Killing_Zoe;./data/scraping/texts/Killing_Zoe.txt
King Kong;['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller'];['Fran Walsh', 'Philippa Boyens', 'Peter Jackson'];King_Kong;./data/scraping/texts/King_Kong.txt
King of Comedy, The;['Comedy', 'Crime', 'Drama'];['Paul D. Zimmerman'];King_of_Comedy;./data/scraping/texts/King_of_Comedy.txt
King's Speech, The;['Drama'];['David Seidler'];King's_Speech;./data/scraping/texts/King's_Speech.txt
Kingdom, The;['Action', 'Drama', 'Thriller'];['Matthew Michael Carnahan'];Kingdom;./data/scraping/texts/Kingdom.txt
Klute;['Crime', 'Drama', 'Mystery', 'Thriller'];['Andy Lewis', 'David Lewis'];Klute;./data/scraping/texts/Klute.txt
Knocked Up;['Comedy', 'Drama', 'Romance'];['Judd Apatow'];Knocked_Up;./data/scraping/texts/Knocked_Up.txt
Kramer vs Kramer;['Drama'];['Robert Benton'];Kramer_vs_Kramer;./data/scraping/texts/Kramer_vs_Kramer.txt
Kundun;['Drama'];['Melissa Mathison'];Kundun;./data/scraping/texts/Kundun.txt
Kung Fu Panda;['Animation', 'Action', 'Comedy', 'Family'];['Jonathan Aibel', 'Glenn Berger'];Kung_Fu_Panda;./data/scraping/texts/Kung_Fu_Panda.txt
L.A. Confidential;['Crime', 'Drama', 'Mystery', 'Thriller'];['Brian Helgeland'];L;./data/scraping/texts/L.txt
La La Land;['Comedy', 'Drama', 'Musical'];['Damien Chazelle'];La_La_Land;./data/scraping/texts/La_La_Land.txt
Labor of Love;['Drama', 'Romance'];['M. Night Shyamalan'];Labor_of_Love;./data/scraping/texts/Labor_of_Love.txt
Labyrinth;['Family', 'Fantasy', 'Adventure', 'Musical'];['Dennis Lee', 'Jim Henson', 'Terry Jones', 'Elaine May'];Labyrinth;./data/scraping/texts/Labyrinth.txt
Ladykillers, The;['Comedy', 'Crime'];['William Rose', 'Joel Coen', 'Ethan Coen'];Ladykillers;./data/scraping/texts/Ladykillers.txt
Lake Placid;['Action', 'Comedy', 'Horror', 'Thriller'];['David E Kelley'];Lake_Placid;./data/scraping/texts/Lake_Placid.txt
Land of the Dead;['Action', 'Horror', 'Thriller'];['George A. Romero'];Land_of_the_Dead;./data/scraping/texts/Land_of_the_Dead.txt
Larry Crowne;['Comedy', 'Drama', 'Romance'];['Tom Hanks'];Larry_Crowne;./data/scraping/texts/Larry_Crowne.txt
Last Boy Scout, The;['Action', 'Thriller'];['Shane Black'];Last_Boy_Scout;./data/scraping/texts/Last_Boy_Scout.txt
Last Chance Harvey;['Drama', 'Romance'];['Joel Hopkins'];Last_Chance_Harvey;./data/scraping/texts/Last_Chance_Harvey.txt
Last Flight, The;['Drama'];['John Monk Saunders'];Last_Flight;./data/scraping/texts/Last_Flight.txt
Last of the Mohicans, The;['Adventure', 'Romance', 'War'];['Michael Mann', 'Christopher Crowe'];Last_of_the_Mohicans;./data/scraping/texts/Last_of_the_Mohicans.txt
Last Samurai, The;['Action', 'Adventure', 'Drama', 'War'];['John Logan', 'Edward Zwick', 'Marshall Herskovitz'];Last_Samurai;./data/scraping/texts/Last_Samurai.txt
Last Station, The;['Drama', 'History'];['Michael Hoffman', 'Jan Parini'];Last_Station;./data/scraping/texts/Last_Station.txt
Last Tango in Paris;['Drama', 'Romance'];['Bernardo Bertolucci', 'Franco Arcalli'];Last_Tango_in_Paris;./data/scraping/texts/Last_Tango_in_Paris.txt
Law Abiding Citizen;['Crime', 'Drama', 'Thriller'];['Frank Darabont', 'Kurt Wimmer'];Law_Abiding_Citizen;./data/scraping/texts/Law_Abiding_Citizen.txt
Le Diable par la Queue;['Comedy'];['Daniel Boulanger', 'Claude Sautet'];Le_Diable_par_la_Queue;./data/scraping/texts/Le_Diable_par_la_Queue.txt
Leaving Las Vegas;['Drama', 'Romance'];['Mike Figgis', "John O'Brian"];Leaving_Las_Vegas;./data/scraping/texts/Leaving_Las_Vegas.txt
Legally Blonde;['Comedy'];['Karen McCullah Lutz', 'Kirsten Smith'];Legally_Blonde;./data/scraping/texts/Legally_Blonde.txt
Legend;['Fantasy', 'Adventure', 'Romance'];['William Hjortsberg'];Legend;./data/scraping/texts/Legend.txt
Legion;['Action', 'Fantasy', 'Horror', 'Thriller'];['Peter Schink', 'Scott Stewart'];Legion;./data/scraping/texts/Legion.txt
LEGO Movie, The;['Animation', 'Action', 'Adventure'];['Chris Miller', 'Phil Lord'];LEGO_Movie;./data/scraping/texts/LEGO_Movie.txt
Les Miserables;['Drama', 'Musical', 'Romance'];['William Nicholson', 'Alain Boublil', 'Claude- Michel Schonberg', 'Herbert Kretzmer'];Les_Miserables;./data/scraping/texts/Les_Miserables.txt
Les Tontons Flingueurs;['Action', 'Comedy', 'Crime'];['Michel Audiard', 'Georges Lautner', 'Albert Simonin'];Les_Tontons_Flingueurs;./data/scraping/texts/Les_Tontons_Flingueurs.txt
Leviathan;['Horror', 'Sci-Fi', 'Thriller'];['David Peoples', 'Jeb Stuart'];Leviathan;./data/scraping/texts/Leviathan.txt
Liar Liar;['Comedy', 'Fantasy'];['Tom Shadyac', 'Mike Binder'];Liar_Liar;./data/scraping/texts/Liar_Liar.txt
Life;['Comedy', 'Drama'];['Robert Ramsey', 'Matthew Stone'];Life;./data/scraping/texts/Life.txt
Life As A House;['Comedy', 'Drama'];['Mark Andrus'];Life_As_A_House;./data/scraping/texts/Life_As_A_House.txt
Life of David Gale, The;['Drama', 'Crime', 'Thriller'];['Charles Randolph'];Life_of_David_Gale;./data/scraping/texts/Life_of_David_Gale.txt
Life of Pi;['Adventure', 'Drama'];['David Magee', 'Yann Martel'];Life_of_Pi;./data/scraping/texts/Life_of_Pi.txt
Light Sleeper;['Drama'];['Paul Schrader'];Light_Sleeper;./data/scraping/texts/Light_Sleeper.txt
Limey, The;['Crime', 'Drama'];['Lem Dobbs'];Limey;./data/scraping/texts/Limey.txt
Limitless;['Mystery', 'Sci-Fi', 'Thriller'];['Leslie Dixon'];Limitless;./data/scraping/texts/Limitless.txt
Lincoln;['Drama', 'History'];['Tony Kushner'];Lincoln;./data/scraping/texts/Lincoln.txt
Lincoln Lawyer, The;['Crime', 'Drama', 'Thriller'];['John Romano', 'Michael Connelly'];Lincoln_Lawyer;./data/scraping/texts/Lincoln_Lawyer.txt
Little Athens;['Comedy', 'Drama'];['Jeff Zuber', 'Tom Zuber'];Little_Athens;./data/scraping/texts/Little_Athens.txt
Little Men;['Drama'];['Ira Sachs', 'Mauricio Zacharias'];Little_Men;./data/scraping/texts/Little_Men.txt
Little Mermaid, The;['Family', 'Animation', 'Comedy', 'Musical', 'Romance', 'Fantasy'];['Roger Allers', 'Hans Christian Andersen', 'Howard Ashman', 'Ron Clements', 'John Musker'];Little_Mermaid;./data/scraping/texts/Little_Mermaid.txt
Little Nicky;['Comedy', 'Fantasy', 'Horror'];['Tim Herlihy', 'Adam Sandler', 'Steven Brill'];Little_Nicky;./data/scraping/texts/Little_Nicky.txt
Living in Oblivion;['Comedy', 'Drama'];['Tom DiCillo'];Living_in_Oblivion;./data/scraping/texts/Living_in_Oblivion.txt
Lock, Stock and Two Smoking Barrels;['Crime', 'Thriller', 'Comedy'];['Guy Ritchie'];Lock;./data/scraping/texts/Lock.txt
Logan;['Action', 'Drama', 'Sci-Fi'];['Scott Frank', 'James Mangold', 'Michael Green'];Logan;./data/scraping/texts/Logan.txt
Logan's Run;['Action', 'Adventure', 'Sci-Fi'];['David Zelgan Goodman'];Logan's_Run;./data/scraping/texts/Logan's_Run.txt
Lone Star;['Crime', 'Drama', 'Mystery'];['John Sayles'];Lone_Star;./data/scraping/texts/Lone_Star.txt
Long Kiss Goodnight, The;['Action', 'Thriller', 'Drama'];['Shane Black'];Long_Kiss_Goodnight;./data/scraping/texts/Long_Kiss_Goodnight.txt
Looper;['Action', 'Crime', 'Sci-Fi'];['Rian Johnson'];Looper;./data/scraping/texts/Looper.txt
Lord of Illusions;['Fantasy', 'Horror', 'Thriller'];['Clive Barker'];Lord_of_Illusions;./data/scraping/texts/Lord_of_Illusions.txt
Lord of the Rings: Fellowship of the Ring, The;['Action', 'Adventure', 'Fantasy'];['Frances Walsh', 'Philippa Boyens', 'Peter Jackson'];Lord_of_the_Rings:_Fellowship_of_the_Ring;./data/scraping/texts/Lord_of_the_Rings:_Fellowship_of_the_Ring.txt
Lord of the Rings: Return of the King;['Action', 'Adventure', 'Fantasy'];['Peter Jackson', 'Fran Walsh', 'Philippa Boyens'];Lord_of_the_Rings:_Return_of_the_King;./data/scraping/texts/Lord_of_the_Rings:_Return_of_the_King.txt
Lord of the Rings: The Two Towers;['Action', 'Adventure', 'Fantasy'];['Peter Jackson', 'Fran Walsh', 'Philippa Boyens'];Lord_of_the_Rings:_The_Two_Towers;./data/scraping/texts/Lord_of_the_Rings:_The_Two_Towers.txt
Lord of War;['Crime', 'Drama', 'Thriller'];['Andrew Niccol'];Lord_of_War;./data/scraping/texts/Lord_of_War.txt
Losers, The;['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller'];['Peter Berg', 'James Vanderbilt'];Losers;./data/scraping/texts/Losers.txt
Lost Highway;['Drama', 'Mystery', 'Thriller', 'Horror'];['David Lynch', 'Barry Gifford'];Lost_Highway;./data/scraping/texts/Lost_Highway.txt
Lost Horizon;['Adventure', 'Fantasy', 'Sci-Fi', 'Drama', 'Mystery'];['James Hilton', 'Robert Riskin'];Lost_Horizon;./data/scraping/texts/Lost_Horizon.txt
Lost in Space;['Action', 'Adventure', 'Sci-Fi'];['Irwin Allen', 'Akiva Goldsman'];Lost_in_Space;./data/scraping/texts/Lost_in_Space.txt
Lost in Translation;['Comedy', 'Drama', 'Romance'];['Sofia Coppola'];Lost_in_Translation;./data/scraping/texts/Lost_in_Translation.txt
Love and Basketball;['Drama', 'Romance'];['Gina Prince-Bythewood'];Love_and_Basketball;./data/scraping/texts/Love_and_Basketball.txt
Machete;['Action', 'Thriller'];['Robert Rodriguez'];Machete;./data/scraping/texts/Machete.txt
Machine Gun Preacher;['Action', 'Crime'];['Jason Keller'];Machine_Gun_Preacher;./data/scraping/texts/Machine_Gun_Preacher.txt
Mad Max 2: The Road Warrior;['Action', 'Adventure', 'Sci-Fi'];['Terry Hayes', 'George Miller', 'Brian Hannant'];Mad_Max_2:_The_Road_Warrior;./data/scraping/texts/Mad_Max_2:_The_Road_Warrior.txt
Made;['Comedy', 'Crime', 'Drama'];['Jon Favreau'];Made;./data/scraping/texts/Made.txt
Magnolia;['Drama'];['Paul Thomas Anderson'];Magnolia;./data/scraping/texts/Magnolia.txt
Majestic, The (The Bijou);['Drama', 'Romance'];['Michael Slone'];Majestic;./data/scraping/texts/Majestic.txt
Major League;['Comedy'];['David S. Ward'];Major_League;./data/scraping/texts/Major_League.txt
Malcolm X;['Drama'];['Spike Lee', 'Arnold Perl'];Malcolm_X;./data/scraping/texts/Malcolm_X.txt
Malibu's Most Wanted;['Comedy'];['Fax Bahr', 'Adam Small', 'Jamie Kennedy', 'Nick Swardson'];Malibu's_Most_Wanted;./data/scraping/texts/Malibu's_Most_Wanted.txt
Man in the Iron Mask;['Action', 'Adventure', 'Drama'];['Randall Wallace'];Man_in_the_Iron_Mask;./data/scraping/texts/Man_in_the_Iron_Mask.txt
Man On Fire;['Action', 'Crime', 'Drama', 'Thriller'];['Brian Helgeland'];Man_On_Fire;./data/scraping/texts/Man_On_Fire.txt
Man on the Moon;['Comedy', 'Drama'];['Scott Alexander', 'Larry Karaszewski'];Man_on_the_Moon;./data/scraping/texts/Man_on_the_Moon.txt
Man Trouble;['Comedy', 'Romance'];['Carole Eastman'];Man_Trouble;./data/scraping/texts/Man_Trouble.txt
Man Who Knew Too Much, The;['Adventure', 'Drama', 'Thriller'];['John Michael Hayes'];Man_Who_Knew_Too_Much;./data/scraping/texts/Man_Who_Knew_Too_Much.txt
Man Who Wasn't There, The;['Comedy', 'Drama', 'Crime'];['Joel Coen', 'Ethan Coen'];Man_Who_Wasn't_There;./data/scraping/texts/Man_Who_Wasn't_There.txt
Manchurian Candidate, The;['Thriller', 'Mystery', 'Sci-Fi'];['Richard Condon', 'George Axelrod', 'Dean Georgaris'];Manchurian_Candidate;./data/scraping/texts/Manchurian_Candidate.txt
Manhattan Murder Mystery;['Comedy', 'Crime', 'Mystery'];['Woody Allen', 'Marshall Brickman'];Manhattan_Murder_Mystery;./data/scraping/texts/Manhattan_Murder_Mystery.txt
Manhunter;['Drama', 'Thriller', 'Horror'];['Thomas Harris', 'Michael Mann'];Manhunter;./data/scraping/texts/Manhunter.txt
Margaret;['Drama'];['Kenneth Lonergan'];Margaret;./data/scraping/texts/Margaret.txt
Margin Call;['Drama', 'Thriller'];['J.C. Chandor'];Margin_Call;./data/scraping/texts/Margin_Call.txt
Margot at the Wedding;['Comedy', 'Drama'];['Noah Baumbach'];Margot_at_the_Wedding;./data/scraping/texts/Margot_at_the_Wedding.txt
Mariachi, El;['Action', 'Crime', 'Thriller', 'Western'];['Robert Rodriguez'];Mariachi;./data/scraping/texts/Mariachi.txt
Marley & Me;['Comedy', 'Drama', 'Family', 'Romance'];['Don Roos'];Marley_&_Me;./data/scraping/texts/Marley_&_Me.txt
Martha Marcy May Marlene;['Drama', 'Thriller'];['Sean Durkin'];Martha_Marcy_May_Marlene;./data/scraping/texts/Martha_Marcy_May_Marlene.txt
Martian, The;['Adventure', 'Drama', 'Sci-Fi'];['Drew Goddard'];Martian;./data/scraping/texts/Martian.txt
Marty;['Drama', 'Romance'];['Paddy Chayefsky'];Marty;./data/scraping/texts/Marty.txt
Mary Poppins;['Family', 'Comedy', 'Musical', 'Fantasy', 'Drama', 'Animation'];['Bill Walsh', 'Don DaGradi'];Mary_Poppins;./data/scraping/texts/Mary_Poppins.txt
Mask, The;['Action', 'Comedy', 'Crime', 'Drama', 'Fantasy', 'Romance'];['Mark Verheiden'];Mask;./data/scraping/texts/Mask.txt
Master and Commander;['Action', 'Adventure', 'Drama'];['John Collee', 'Peter Weir'];Master_and_Commander;./data/scraping/texts/Master_and_Commander.txt
Master, The;['Drama'];['Paul Thomas Anderson'];Master;./data/scraping/texts/Master.txt
Matrix Reloaded, The;['Sci-Fi', 'Action', 'Thriller'];['Andy Wachowski', 'Larry Wachowski'];Matrix_Reloaded;./data/scraping/texts/Matrix_Reloaded.txt
Matrix, The;['Action', 'Sci-Fi', 'Thriller'];['Larry Wachowski', 'Andy Wachowski'];Matrix;./data/scraping/texts/Matrix.txt
Max Payne;['Action', 'Crime', 'Drama', 'Thriller'];['Beau Michael Thorne'];Max_Payne;./data/scraping/texts/Max_Payne.txt
Mean Streets;['Crime', 'Drama'];['Martin Scorsese', 'Mardik Martin', 'Ethan Edwards'];Mean_Streets;./data/scraping/texts/Mean_Streets.txt
Mechanic, The;['Action', 'Crime', 'Thriller'];['Karl Gajdusek', 'Lewis John Carlino'];Mechanic;./data/scraping/texts/Mechanic.txt
Meet Joe Black;['Fantasy', 'Mystery', 'Romance', 'Drama'];['Bo Goldman', 'Ron Osborn', 'Jeff Reno', 'Kevin Wade'];Meet_Joe_Black;./data/scraping/texts/Meet_Joe_Black.txt
Meet John Doe;['Comedy', 'Drama'];['Richard Connell', 'Robert Presnell Sr.'];Meet_John_Doe;./data/scraping/texts/Meet_John_Doe.txt
Megamind;['Animation', 'Action', 'Comedy', 'Family', 'Sci-Fi'];['Alan Schoolcraft', 'Brent Simons'];Megamind;./data/scraping/texts/Megamind.txt
Memento;['Drama', 'Mystery', 'Thriller'];['Christopher Nolan', 'Jonathan Nolan'];Memento;./data/scraping/texts/Memento.txt
Men in Black;['Action', 'Comedy', 'Sci-Fi'];['Lowell Cunningham', 'Ed Solomon'];Men_in_Black;./data/scraping/texts/Men_in_Black.txt
Men in Black 3;['Action', 'Comedy', 'Sci-Fi'];['Etan Cohen', 'Lowell Cunningham'];Men_in_Black_3;./data/scraping/texts/Men_in_Black_3.txt
Men Who Stare at Goats, The;['Comedy', 'War'];['Peter Straughan', 'Jon Ronson'];Men_Who_Stare_at_Goats;./data/scraping/texts/Men_Who_Stare_at_Goats.txt
Metro;['Action', 'Thriller', 'Drama'];['Randy Feldman'];Metro;./data/scraping/texts/Metro.txt
Miami Vice;['Action', 'Crime', 'Drama', 'Thriller'];['Michael Mann', 'Anthony Yerkovich'];Miami_Vice;./data/scraping/texts/Miami_Vice.txt
Midnight Cowboy;['Drama'];['James Leo Herlihy', 'Waldo Salt'];Midnight_Cowboy;./data/scraping/texts/Midnight_Cowboy.txt
Midnight Express;['Crime', 'Drama', 'Thriller'];['Oliver Stone', 'Billy Hayes', 'William Hoffer'];Midnight_Express;./data/scraping/texts/Midnight_Express.txt
Midnight in Paris;['Comedy', 'Fantasy', 'Romance'];['Woody Allen'];Midnight_in_Paris;./data/scraping/texts/Midnight_in_Paris.txt
Mighty Joe Young;['Action', 'Adventure', 'Family'];['Mark Rosenthal', 'Lawrence Konner', 'Ruth Rose'];Mighty_Joe_Young;./data/scraping/texts/Mighty_Joe_Young.txt
Mighty Morphin Power Rangers: The Movie;['Family', 'Action'];['John Kamps', 'Arne Olsen'];Mighty_Morphin_Power_Rangers:_The_Movie;./data/scraping/texts/Mighty_Morphin_Power_Rangers:_The_Movie.txt
Milk;['Drama'];['Dustin Lance Black'];Milk;./data/scraping/texts/Milk.txt
Miller's Crossing;['Crime', 'Drama', 'Thriller'];['Joel Coen', 'Ethan Coen'];Miller's_Crossing;./data/scraping/texts/Miller's_Crossing.txt
Mimic;['Horror', 'Sci-Fi', 'Thriller'];['Matt Greenberg', 'Guillermo del Toro'];Mimic;./data/scraping/texts/Mimic.txt
Mini's First Time;['Comedy', 'Crime', 'Drama'];['Nick Guthe'];Mini's_First_Time;./data/scraping/texts/Mini's_First_Time.txt
